NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR_TAR;PCR;TAR;PERC_PCR_TAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
MONTSIA;22;2020-03-27;2020-04-02;No;72.0799;2.29293;31.4357;17.9632;12;94.3071;63;0;22.0339;0;0;3
MONTSIA;22;2020-03-27;2020-04-02;Si;;;0.0000;0.0000;0;932.4009;8;0;0.0000;0;0;1
MONTSIA;22;2020-03-26;2020-04-01;No;90.5616;2.41991;37.4234;20.9571;14;89.8163;60;0;26.7857;0;0;3
MONTSIA;22;2020-03-26;2020-04-01;Si;;;0.0000;0.0000;0;932.4009;8;0;0.0000;0;0;1
MONTSIA;22;2020-03-25;2020-03-31;No;93.5587;2.5;37.4234;23.9510;16;100.2948;67;0;26.9841;0;0;2
MONTSIA;22;2020-03-25;2020-03-31;Si;;;0.0000;0.0000;0;699.3006;6;0;0.0000;0;0;1
MONTSIA;22;2020-03-24;2020-03-30;No;95.4477;2.45238;38.9204;25.4479;17;98.7979;66;0;30.1587;0;0;1
MONTSIA;22;2020-03-24;2020-03-30;Si;;;0.0000;0.0000;0;932.4009;8;0;0.0000;0;0;1
MONTSIA;22;2020-03-23;2020-03-29;No;89.9945;2.40476;37.4234;23.9510;16;101.7918;68;0;27.6923;0;0;0
MONTSIA;22;2020-03-23;2020-03-29;Si;;;0.0000;0.0000;0;815.8508;7;0;0.0000;0;0;1
MONTSIA;22;2020-03-22;2020-03-28;No;65.5802;1.90476;34.4295;20.9571;14;88.3193;59;0;26.3158;0;0;0
MONTSIA;22;2020-03-22;2020-03-28;Si;;;0.0000;0.0000;0;815.8508;7;0;0.0000;0;0;1
MONTSIA;22;2020-03-21;2020-03-27;No;65.0812;1.97619;32.9326;20.9571;14;85.3255;57;0;25.4545;0;0;0
MONTSIA;22;2020-03-21;2020-03-27;Si;;;0.0000;0.0000;0;815.8508;7;0;0.0000;0;0;1
MONTSIA;22;2020-03-20;2020-03-26;No;47.3318;1.97619;23.9510;13.4724;9;76.3438;51;0;18.0000;0;0;0
MONTSIA;22;2020-03-20;2020-03-26;Si;;;0.0000;0.0000;0;815.8508;7;0;0.0000;0;0;0
MONTSIA;22;2020-03-19;2020-03-25;No;53.3908;2.54762;20.9571;16.4663;11;77.8408;52;0;19.6078;0;0;0
MONTSIA;22;2020-03-19;2020-03-25;Si;;;0.0000;0.0000;0;582.7505;5;0;0.0000;0;0;0
MONTSIA;22;2020-03-18;2020-03-24;No;51.3236;2.85714;17.9632;13.4724;9;70.3561;47;0;17.3913;0;0;0
MONTSIA;22;2020-03-18;2020-03-24;Si;;;0.0000;0.0000;0;699.3006;6;0;0.0000;0;0;0
MONTSIA;22;2020-03-17;2020-03-23;No;50.9672;3.09524;16.4663;13.4724;9;58.3806;39;0;15.7895;0;0;0
MONTSIA;22;2020-03-17;2020-03-23;Si;;;0.0000;0.0000;0;349.6503;3;0;0.0000;0;0;0
MONTSIA;22;2020-03-16;2020-03-22;No;47.0466;3.14286;14.9693;13.4724;9;52.3928;35;0;17.6471;0;0;0
MONTSIA;22;2020-03-16;2020-03-22;Si;;;0.0000;0.0000;0;349.6503;3;0;0.0000;0;0;0
MONTSIA;22;2020-03-15;2020-03-21;No;44.9082;3.0;14.9693;13.4724;9;53.8897;36;0;17.1429;0;0;0
MONTSIA;22;2020-03-15;2020-03-21;Si;;;0.0000;0.0000;0;349.6503;3;0;0.0000;0;0;0
MONTSIA;22;2020-03-14;2020-03-20;No;30.7942;2.28571;13.4724;11.9755;8;59.8775;40;0;12.5000;0;0;0
MONTSIA;22;2020-03-14;2020-03-20;Si;;;0.0000;0.0000;0;349.6503;3;0;0.0000;0;0;0
MONTSIA;22;2020-03-13;2020-03-19;No;20.5294;1.71429;11.9755;10.4785;7;55.3867;37;0;13.5135;0;0;0
MONTSIA;22;2020-03-13;2020-03-19;Si;;;0.0000;0.0000;0;349.6503;3;0;0.0000;0;0;0
MONTSIA;22;2020-03-12;2020-03-18;No;6.84315;1.14286;5.9877;4.4908;3;47.9020;32;0;9.3750;0;0;0
MONTSIA;22;2020-03-12;2020-03-18;Si;;;0.0000;0.0000;0;116.5501;1;0;0.0000;0;0;0
MONTSIA;22;2020-03-11;2020-03-17;No;3.84927;0.857143;4.4908;4.4908;3;38.9204;26;0;7.6923;0;0;0
MONTSIA;22;2020-03-11;2020-03-17;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-03-10;2020-03-16;No;1.71079;0.571429;2.9938;2.9938;2;31.4357;21;0;4.7619;0;0;0
MONTSIA;22;2020-03-10;2020-03-16;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-03-09;2020-03-15;No;0.641545;0.428571;1.4969;1.4969;1;29.9387;20;0;5.0000;0;0;0
MONTSIA;22;2020-03-09;2020-03-15;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-03-08;2020-03-14;No;0.641545;0.428571;1.4969;1.4969;1;25.4479;17;0;5.8824;0;0;0
MONTSIA;22;2020-03-08;2020-03-14;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-03-07;2020-03-13;No;;;1.4969;1.4969;1;14.9693;10;0;10.0000;0;0;0
MONTSIA;22;2020-03-07;2020-03-13;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-03-06;2020-03-12;No;;;1.4969;1.4969;1;10.4785;7;0;14.2857;0;0;0
MONTSIA;22;2020-03-06;2020-03-12;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-03-05;2020-03-11;No;;;1.4969;1.4969;1;5.9877;4;0;0.0000;0;0;0
MONTSIA;22;2020-03-05;2020-03-11;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-03-04;2020-03-10;No;;;0.0000;0.0000;0;1.4969;1;0;0.0000;0;0;0
MONTSIA;22;2020-03-04;2020-03-10;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-03-03;2020-03-09;No;;;0.0000;0.0000;0;1.4969;1;0;0.0000;0;0;0
MONTSIA;22;2020-03-03;2020-03-09;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-03-02;2020-03-08;No;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-03-02;2020-03-08;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-03-01;2020-03-07;No;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-03-01;2020-03-07;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-02-29;2020-03-06;No;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-02-29;2020-03-06;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-02-28;2020-03-05;No;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-02-28;2020-03-05;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-02-27;2020-03-04;No;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-02-27;2020-03-04;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-02-26;2020-03-03;No;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-02-26;2020-03-03;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-02-25;2020-03-02;No;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-02-25;2020-03-02;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-02-24;2020-03-01;No;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
MONTSIA;22;2020-02-24;2020-03-01;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
NOGUERA;23;2020-11-07;2020-11-13;No;520.367;0.672942;773.2714;282.6440;106;2517.1319;746;198;13.0580;3;0;1
NOGUERA;23;2020-11-07;2020-11-13;Si;;;5363.9846;3065.1340;16;28160.9195;113;34;13.2353;0;0;0
NOGUERA;23;2020-11-06;2020-11-12;No;622.082;0.78552;791.9366;333.3066;125;2450.4706;733;186;14.8402;6;0;1
NOGUERA;23;2020-11-06;2020-11-12;Si;;;5555.5555;3065.1340;16;23754.7892;116;8;16.2162;0;0;1
NOGUERA;23;2020-11-05;2020-11-11;No;692.801;0.824829;839.9328;338.6395;127;2511.7990;732;210;14.9055;7;0;1
NOGUERA;23;2020-11-05;2020-11-11;Si;;;3639.8467;766.2835;4;5363.9846;20;8;20.8333;0;0;1
NOGUERA;23;2020-11-04;2020-11-10;No;820.045;0.907202;903.9276;407.9673;153;2757.1127;793;241;16.0444;7;1;2
NOGUERA;23;2020-11-04;2020-11-10;Si;;;3448.2758;574.7126;3;4597.7011;19;5;15.0000;0;0;1
NOGUERA;23;2020-11-03;2020-11-09;No;848.799;0.930776;911.9270;413.3002;155;2837.1063;789;275;15.5425;7;1;2
NOGUERA;23;2020-11-03;2020-11-09;Si;;;3639.8467;2107.2796;11;22605.3639;112;6;9.8214;1;0;1
NOGUERA;23;2020-11-02;2020-11-08;No;946.41;0.980476;965.2561;471.9622;177;3146.4149;874;306;16.0211;7;1;2
NOGUERA;23;2020-11-02;2020-11-08;Si;;;3639.8467;2873.5632;15;23180.0766;110;11;14.7826;1;0;1
NOGUERA;23;2020-11-01;2020-11-07;No;939.005;0.970124;967.9225;471.9622;177;3143.7485;871;308;15.7432;8;1;2
NOGUERA;23;2020-11-01;2020-11-07;Si;;;3639.8467;2873.5632;15;23180.0766;110;11;14.7826;1;0;1
NOGUERA;23;2020-10-31;2020-11-06;No;975.816;1.0456;933.2586;490.6274;184;3314.4015;942;301;15.2047;9;2;1
NOGUERA;23;2020-10-31;2020-11-06;Si;;;3065.1340;2298.8505;12;25862.0689;124;11;11.5702;1;0;1
NOGUERA;23;2020-10-30;2020-11-05;No;1016.63;1.12137;906.5941;458.6299;172;3282.4040;928;303;14.4075;9;3;1
NOGUERA;23;2020-10-30;2020-11-05;Si;;;4406.1302;2490.4214;13;25287.3563;123;9;12.5000;2;0;0
NOGUERA;23;2020-10-29;2020-11-04;No;1138.3;1.24097;917.2599;501.2932;188;3482.3880;1011;295;14.8562;8;4;1
NOGUERA;23;2020-10-29;2020-11-04;Si;;;4789.2720;2873.5632;15;25287.3563;123;9;13.2231;2;0;0
NOGUERA;23;2020-10-28;2020-11-03;No;1130.72;1.30478;866.5973;495.9603;186;3325.0673;968;279;15.4424;12;9;0
NOGUERA;23;2020-10-28;2020-11-03;Si;;;6704.9808;2873.5632;15;25287.3563;124;8;13.2231;2;0;0
NOGUERA;23;2020-10-27;2020-11-02;No;1170.33;1.36308;858.5979;498.6267;187;3279.7376;967;263;16.1017;13;9;1
NOGUERA;23;2020-10-27;2020-11-02;Si;;;5172.4137;1532.5670;8;7662.8352;34;6;30.0000;1;0;0
NOGUERA;23;2020-10-26;2020-11-01;No;1148.85;1.36779;839.9328;493.2938;185;3170.4130;957;232;15.3304;14;9;1
NOGUERA;23;2020-10-26;2020-11-01;Si;;;4406.1302;766.2835;4;6704.9808;34;1;12.5000;1;0;1
NOGUERA;23;2020-10-25;2020-10-31;No;1115.37;1.37147;813.2682;495.9603;186;3247.7401;973;245;15.2718;16;9;1
NOGUERA;23;2020-10-25;2020-10-31;Si;;;4406.1302;766.2835;4;7279.6934;35;3;12.0000;1;0;1
NOGUERA;23;2020-10-24;2020-10-30;No;1023.74;1.34714;759.9392;442.6312;166;2970.4290;869;245;15.1458;17;8;1
NOGUERA;23;2020-10-24;2020-10-30;Si;;;6130.2681;766.2835;4;4597.7011;18;6;18.7500;1;0;1
NOGUERA;23;2020-10-23;2020-10-29;No;1010.08;1.3199;765.2721;447.9641;168;3125.0833;949;223;14.5631;15;7;1
NOGUERA;23;2020-10-23;2020-10-29;Si;;;6513.4099;1915.7088;10;7088.1226;32;5;34.6154;0;0;1
NOGUERA;23;2020-10-22;2020-10-28;No;896.714;1.27869;701.2772;415.9667;156;2810.4418;854;200;15.0049;15;6;1
NOGUERA;23;2020-10-22;2020-10-28;Si;;;6130.2681;1915.7088;10;7088.1226;29;8;38.4615;0;0;1
NOGUERA;23;2020-10-21;2020-10-27;No;824.261;1.24646;661.2804;370.6370;139;2474.4687;761;167;14.5107;10;0;1
NOGUERA;23;2020-10-21;2020-10-27;Si;;;6130.2681;3831.4176;20;8429.1187;27;17;59.3750;0;0;1
NOGUERA;23;2020-10-20;2020-10-26;No;788.785;1.23773;637.2823;359.9712;135;2474.4687;795;133;14.8315;9;0;0
NOGUERA;23;2020-10-20;2020-10-26;Si;;;6130.2681;3639.8467;19;7854.4061;24;17;60.0000;0;0;1
NOGUERA;23;2020-10-19;2020-10-25;No;728.703;1.23102;591.9526;346.6389;130;2533.1306;853;97;13.4783;11;0;0
NOGUERA;23;2020-10-19;2020-10-25;Si;;;6130.2681;3639.8467;19;7471.2643;22;17;62.0690;0;0;0
NOGUERA;23;2020-10-18;2020-10-24;No;716.544;1.21595;589.2861;317.3079;119;2458.4699;860;62;13.2813;8;0;0
NOGUERA;23;2020-10-18;2020-10-24;Si;;;6130.2681;3639.8467;19;7471.2643;24;15;60.0000;0;0;0
NOGUERA;23;2020-10-17;2020-10-23;No;692.393;1.2191;567.9545;317.3079;119;2554.4623;912;46;12.7018;8;0;0
NOGUERA;23;2020-10-17;2020-10-23;Si;;;6130.2681;5363.9846;28;11302.6819;47;12;50.9434;0;0;0
NOGUERA;23;2020-10-16;2020-10-22;No;669.215;1.23633;541.2900;317.3079;119;2253.1530;819;26;14.0777;7;0;0
NOGUERA;23;2020-10-16;2020-10-22;Si;;;4789.2720;4597.7011;24;9961.6858;40;12;46.9388;0;0;0
NOGUERA;23;2020-10-15;2020-10-21;No;722.783;1.48123;487.9609;285.3105;107;2423.8060;898;11;12.4859;7;0;0
NOGUERA;23;2020-10-15;2020-10-21;Si;;;4406.1302;4214.5593;22;9961.6858;43;9;43.7500;0;0;0
NOGUERA;23;2020-10-14;2020-10-20;No;800.455;1.7763;450.6306;290.6434;109;2519.7984;941;4;12.5677;7;0;0
NOGUERA;23;2020-10-14;2020-10-20;Si;;;2490.4214;2298.8505;12;8045.9770;42;0;30.7692;0;0;0
NOGUERA;23;2020-10-13;2020-10-19;No;927.089;2.28741;405.3009;277.3111;104;2309.1486;866;0;11.5702;8;0;0
NOGUERA;23;2020-10-13;2020-10-19;Si;;;2490.4214;2490.4214;13;9003.8314;47;0;30.2326;0;0;0
NOGUERA;23;2020-10-12;2020-10-18;No;897.887;2.53184;354.6382;245.3137;92;1925.1793;722;0;14.3670;4;0;0
NOGUERA;23;2020-10-12;2020-10-18;Si;;;2490.4214;2490.4214;13;9003.8314;47;0;30.2326;1;0;0
NOGUERA;23;2020-10-11;2020-10-17;No;960.89;2.70949;354.6382;271.9782;102;1909.1805;716;0;14.1834;3;0;0
NOGUERA;23;2020-10-11;2020-10-17;Si;;;2490.4214;2490.4214;13;9003.8314;47;0;30.2326;1;0;0
NOGUERA;23;2020-10-10;2020-10-16;No;879.248;2.72516;322.6408;250.6466;94;1743.8604;654;0;14.0845;1;0;1
NOGUERA;23;2020-10-10;2020-10-16;Si;;;766.2835;766.2835;4;4406.1302;23;0;20.0000;1;0;0
NOGUERA;23;2020-10-09;2020-10-15;No;780.667;2.61405;298.6427;223.9820;84;1613.2042;605;0;13.5593;1;0;1
NOGUERA;23;2020-10-09;2020-10-15;Si;;;191.5708;191.5708;1;2873.5632;15;0;8.3333;1;0;0
NOGUERA;23;2020-10-08;2020-10-14;No;654.227;2.2305;293.3098;202.6504;76;1293.2298;485;0;13.7712;1;0;1
NOGUERA;23;2020-10-08;2020-10-14;Si;;;191.5708;191.5708;1;2490.4214;13;0;9.0909;1;0;0
NOGUERA;23;2020-10-07;2020-10-13;No;455.445;1.83662;247.9801;159.9872;60;1138.5755;427;0;12.4105;1;0;1
NOGUERA;23;2020-10-07;2020-10-13;Si;;;766.2835;191.5708;1;2681.9923;14;0;8.3333;1;0;0
NOGUERA;23;2020-10-06;2020-10-12;No;284.617;1.28602;221.3156;127.9897;48;1285.2305;482;0;8.8983;0;0;1
NOGUERA;23;2020-10-06;2020-10-12;Si;;;574.7126;0.0000;0;1724.1379;9;0;0.0000;1;0;0
NOGUERA;23;2020-10-05;2020-10-11;No;210.524;1.01221;207.9833;109.3245;41;1474.5487;553;0;7.5145;0;0;1
NOGUERA;23;2020-10-05;2020-10-11;Si;;;574.7126;0.0000;0;1915.7088;10;0;0.0000;0;0;0
NOGUERA;23;2020-10-04;2020-10-10;No;149.385;0.848845;175.9859;82.6600;31;1407.8873;528;0;6.0729;0;0;1
NOGUERA;23;2020-10-04;2020-10-10;Si;;;574.7126;0.0000;0;1340.9961;7;0;0.0000;0;0;0
NOGUERA;23;2020-10-03;2020-10-09;No;147.416;0.891702;165.3201;71.9942;27;1413.2202;530;0;5.4767;0;0;0
NOGUERA;23;2020-10-03;2020-10-09;Si;;;574.7126;0.0000;0;1532.5670;8;0;0.0000;0;0;0
NOGUERA;23;2020-10-02;2020-10-08;No;178.936;1.15701;154.6542;74.6606;28;1407.8873;528;0;6.1100;2;1;0
NOGUERA;23;2020-10-02;2020-10-08;Si;;;574.7126;0.0000;0;2107.2796;11;0;0.0000;0;0;0
NOGUERA;23;2020-10-01;2020-10-07;No;226.156;1.46233;154.6542;90.6594;34;1450.5506;544;0;6.9444;3;1;0
NOGUERA;23;2020-10-01;2020-10-07;Si;;;574.7126;0.0000;0;2490.4214;13;0;0.0000;0;0;0
NOGUERA;23;2020-09-30;2020-10-06;No;260.441;1.50267;173.3194;87.9929;33;1413.2202;530;0;6.9106;4;3;1
NOGUERA;23;2020-09-30;2020-10-06;Si;;;574.7126;574.7126;3;3639.8467;19;0;17.6471;0;0;0
NOGUERA;23;2020-09-29;2020-10-05;No;266.204;1.51265;175.9859;93.3258;35;1255.8995;471;0;8.5253;4;3;1
NOGUERA;23;2020-09-29;2020-10-05;Si;;;574.7126;574.7126;3;5172.4137;27;0;11.5385;0;0;0
NOGUERA;23;2020-09-28;2020-10-04;No;370.141;1.44598;255.9795;98.6587;37;1106.5781;415;0;8.2294;4;3;1
NOGUERA;23;2020-09-28;2020-10-04;Si;;;574.7126;574.7126;3;4980.8429;26;0;12.0000;0;0;0
NOGUERA;23;2020-09-27;2020-10-03;No;362.45;1.33265;271.9782;93.3258;35;1109.2445;416;0;8.5000;5;3;1
NOGUERA;23;2020-09-27;2020-10-03;Si;;;574.7126;574.7126;3;5172.4137;27;0;11.5385;0;0;0
NOGUERA;23;2020-09-26;2020-10-02;No;315.723;1.10659;285.3105;93.3258;35;1167.9065;438;0;8.4706;6;3;1
NOGUERA;23;2020-09-26;2020-10-02;Si;;;574.7126;574.7126;3;5172.4137;27;0;12.0000;1;0;0
NOGUERA;23;2020-09-25;2020-10-01;No;226.986;0.795574;285.3105;79.9936;30;1213.2362;455;0;6.5315;5;2;1
NOGUERA;23;2020-09-25;2020-10-01;Si;;;574.7126;574.7126;3;10919.5402;57;0;5.4545;1;0;0
NOGUERA;23;2020-09-24;2020-09-30;No;150.425;0.542441;277.3111;63.9948;24;1194.5711;448;0;7.0136;5;3;1
NOGUERA;23;2020-09-24;2020-09-30;Si;;;574.7126;574.7126;3;10536.3984;55;0;5.7692;1;0;0
NOGUERA;23;2020-09-23;2020-09-29;No;204.978;0.662696;309.3085;85.3265;32;1197.2375;449;0;6.8182;5;1;0
NOGUERA;23;2020-09-23;2020-09-29;Si;;;0.0000;0.0000;0;9961.6858;52;0;0.0000;2;0;0
NOGUERA;23;2020-09-22;2020-09-28;No;251.228;0.791748;317.3079;82.6600;31;1509.2125;566;0;10.4882;5;4;0
NOGUERA;23;2020-09-22;2020-09-28;Si;;;0.0000;0.0000;0;9003.8314;47;0;0.0000;2;0;0
NOGUERA;23;2020-09-21;2020-09-27;No;319.223;1.00603;317.3079;157.3207;59;1621.2036;608;0;11.0553;6;4;0
NOGUERA;23;2020-09-21;2020-09-27;Si;;;191.5708;0.0000;0;9578.5440;50;0;0.0000;2;0;0
NOGUERA;23;2020-09-20;2020-09-26;No;375.749;1.16461;322.6408;178.6523;67;1706.5301;640;0;10.9524;5;4;0
NOGUERA;23;2020-09-20;2020-09-26;Si;;;191.5708;0.0000;0;9578.5440;50;0;0.0000;2;0;0
NOGUERA;23;2020-09-19;2020-09-25;No;439.112;1.31744;333.3066;191.9846;72;1693.1978;635;0;11.0400;4;4;0
NOGUERA;23;2020-09-19;2020-09-25;Si;;;191.5708;0.0000;0;9578.5440;50;0;0.0000;1;0;0
NOGUERA;23;2020-09-18;2020-09-24;No;503.574;1.464;343.9724;205.3169;77;1746.5269;655;0;11.5086;4;4;0
NOGUERA;23;2020-09-18;2020-09-24;Si;;;191.5708;0.0000;0;3448.2758;18;0;0.0000;1;0;0
NOGUERA;23;2020-09-17;2020-09-23;No;554.06;1.58618;349.3053;213.3162;80;1789.1901;671;0;10.7739;3;3;0
NOGUERA;23;2020-09-17;2020-09-23;Si;;;191.5708;0.0000;0;4597.7011;24;0;0.0000;1;0;0
NOGUERA;23;2020-09-16;2020-09-22;No;531.979;1.53468;346.6389;223.9820;84;1885.1825;707;0;12.4642;2;3;0
NOGUERA;23;2020-09-16;2020-09-22;Si;;;191.5708;0.0000;0;4214.5593;22;0;0.0000;0;0;0
NOGUERA;23;2020-09-15;2020-09-21;No;507.193;1.39862;362.6376;234.6478;88;1650.5346;619;0;10.2606;2;0;0
NOGUERA;23;2020-09-15;2020-09-21;Si;;;191.5708;0.0000;0;3831.4176;20;0;0.0000;0;0;0
NOGUERA;23;2020-09-14;2020-09-20;No;369.765;1.22719;301.3092;159.9872;60;1530.5442;574;0;9.1549;1;0;0
NOGUERA;23;2020-09-14;2020-09-20;Si;;;383.1417;191.5708;1;3639.8467;19;0;6.6667;0;0;0
NOGUERA;23;2020-09-13;2020-09-19;No;316.998;1.15421;274.6446;143.9884;54;1469.2157;551;0;9.5413;1;0;0
NOGUERA;23;2020-09-13;2020-09-19;Si;;;383.1417;191.5708;1;3448.2758;18;0;7.1429;0;0;0
NOGUERA;23;2020-09-12;2020-09-18;No;306.393;1.10487;277.3111;141.3220;53;1439.8848;540;0;10.5461;1;0;0
NOGUERA;23;2020-09-12;2020-09-18;Si;;;574.7126;191.5708;1;3065.1340;16;0;8.3333;0;0;0
NOGUERA;23;2020-09-11;2020-09-17;No;297.032;1.10293;269.3117;138.6555;52;1237.2343;464;0;11.8162;1;0;1
NOGUERA;23;2020-09-11;2020-09-17;Si;;;574.7126;191.5708;1;2873.5632;15;0;9.0909;0;0;0
NOGUERA;23;2020-09-10;2020-09-16;No;285.124;1.00877;282.6440;135.9891;51;1119.9104;420;0;13.4146;2;0;1
NOGUERA;23;2020-09-10;2020-09-16;Si;;;574.7126;191.5708;1;2298.8505;12;0;25.0000;0;0;0
NOGUERA;23;2020-09-09;2020-09-15;No;270.556;0.96635;279.9776;122.6568;46;1053.2490;395;0;12.5984;2;0;1
NOGUERA;23;2020-09-09;2020-09-15;Si;;;574.7126;191.5708;1;2298.8505;12;0;33.3333;1;0;0
NOGUERA;23;2020-09-08;2020-09-14;No;267.627;0.94687;282.6440;127.9897;48;1015.9187;381;0;13.5734;3;0;1
NOGUERA;23;2020-09-08;2020-09-14;Si;;;766.2835;191.5708;1;2298.8505;12;0;27.2727;1;0;0
NOGUERA;23;2020-09-07;2020-09-13;No;282.063;0.952992;295.9763;141.3220;53;1069.2477;401;0;13.9474;3;0;1
NOGUERA;23;2020-09-07;2020-09-13;Si;;;574.7126;191.5708;1;2298.8505;12;0;18.1818;1;0;0
NOGUERA;23;2020-09-06;2020-09-12;No;273.612;0.916185;298.6427;130.6562;49;1066.5813;400;0;13.4211;3;0;1
NOGUERA;23;2020-09-06;2020-09-12;Si;;;574.7126;191.5708;1;2681.9923;14;0;16.6667;1;0;0
NOGUERA;23;2020-09-05;2020-09-11;No;281.736;0.926837;303.9756;135.9891;51;1117.2439;419;0;12.9676;3;0;1
NOGUERA;23;2020-09-05;2020-09-11;Si;;;574.7126;383.1417;2;2873.5632;15;0;15.3846;1;0;0
NOGUERA;23;2020-09-04;2020-09-10;No;275.699;0.923174;298.6427;130.6562;49;1253.2330;470;0;12.4169;3;0;0
NOGUERA;23;2020-09-04;2020-09-10;Si;;;574.7126;383.1417;2;3065.1340;16;0;14.2857;1;0;0
NOGUERA;23;2020-09-03;2020-09-09;No;308.518;0.972299;317.3079;146.6549;55;1445.2177;542;0;11.3244;4;0;1
NOGUERA;23;2020-09-03;2020-09-09;Si;;;574.7126;383.1417;2;2873.5632;15;0;7.1429;1;0;0
NOGUERA;23;2020-09-02;2020-09-08;No;320.167;0.992332;322.6408;157.3207;59;1346.5589;505;0;11.6803;5;0;1
NOGUERA;23;2020-09-02;2020-09-08;Si;;;574.7126;383.1417;2;3065.1340;16;0;6.6667;0;0;0
NOGUERA;23;2020-09-01;2020-09-07;No;322.762;1.01719;317.3079;154.6542;58;1325.2273;497;0;12.0083;4;0;1
NOGUERA;23;2020-09-01;2020-09-07;Si;;;574.7126;574.7126;3;2873.5632;15;0;7.1429;0;0;0
NOGUERA;23;2020-08-31;2020-09-06;No;413.868;0.988617;418.6331;154.6542;58;1301.2292;488;0;12.9512;5;0;1
NOGUERA;23;2020-08-31;2020-09-06;Si;;;383.1417;383.1417;2;3065.1340;16;0;6.6667;0;0;0
NOGUERA;23;2020-08-30;2020-09-05;No;407.85;0.961988;423.9660;167.9865;63;1303.8956;489;0;12.9237;5;1;1
NOGUERA;23;2020-08-30;2020-09-05;Si;;;383.1417;383.1417;2;2681.9923;14;0;7.1429;0;0;0
NOGUERA;23;2020-08-29;2020-09-04;No;372.031;0.88868;418.6331;167.9865;63;1266.5653;475;0;14.4420;6;1;1
NOGUERA;23;2020-08-29;2020-09-04;Si;;;191.5708;191.5708;1;2490.4214;13;0;7.6923;0;0;0
NOGUERA;23;2020-08-28;2020-09-03;No;378.318;0.735133;514.6254;167.9865;63;1293.2298;485;0;13.5484;5;1;1
NOGUERA;23;2020-08-28;2020-09-03;Si;;;191.5708;191.5708;1;2681.9923;14;0;7.1429;0;0;0
NOGUERA;23;2020-08-27;2020-09-02;No;325.399;0.59529;546.6229;170.6530;64;1287.8969;483;0;13.4615;4;1;1
NOGUERA;23;2020-08-27;2020-09-02;Si;;;191.5708;191.5708;1;2298.8505;12;0;9.0909;0;0;0
NOGUERA;23;2020-08-26;2020-09-01;No;302.404;0.547876;551.9558;165.3201;62;1426.5525;535;0;11.7988;4;2;1
NOGUERA;23;2020-08-26;2020-09-01;Si;;;191.5708;191.5708;1;1915.7088;10;0;0.0000;0;0;0
NOGUERA;23;2020-08-25;2020-08-31;No;336.656;0.612893;549.2893;162.6536;61;1437.2183;539;0;12.2371;5;2;1
NOGUERA;23;2020-08-25;2020-08-31;Si;;;0.0000;0.0000;0;1532.5670;8;0;0.0000;0;0;0
NOGUERA;23;2020-08-24;2020-08-30;No;435.422;0.796567;546.6229;263.9788;99;1962.5096;736;0;13.0802;7;2;1
